Frequency (GHz),Theta (°),Phi (°),Gain phi,Gain theta
0.13333,105,195.000002,3.74744696e-13,0.0446852744
0.13333,105,209.999999,2.61279334e-13,0.0446841046
0.13333,105,224.999996,7.23115188e-12,0.0446827672
0.13333,105,240.000007,1.79084039e-11,0.0446817204
0.13333,105,255.000004,1.05637903e-11,0.0446811467
0.13333,105,270.000001,2.86056372e-26,0.0446809791
0.13333,105,284.999998,1.0563792e-11,0.0446811467
0.13333,105,299.999995,1.79084039e-11,0.0446817204
0.13333,105,314.999992,7.23116185e-12,0.0446827672
0.13333,105,329.999989,2.61280581e-13,0.0446841046
0.13333,105,345.000013,3.74744696e-13,0.0446852744
0.13333,105,360.00001,9.72939124e-38,0.0446857475
0.13333,120.000003,0,6.02872051e-37,0.0354934931
0.13333,120.000003,15.0000004,2.23318499e-12,0.0354931429
0.13333,120.000003,30.0000008,1.50799523e-12,0.0354922563
0.13333,120.000003,45.0000013,7.12327679e-12,0.0354911536
0.13333,120.000003,60.0000017,2.17937838e-11,0.0354901813
0.13333,120.000003,74.9999987,1.39453414e-11,0.0354895554
0.13333,120.000003,90.0000025,5.18297836e-25,0.0354893506
0.13333,120.000003,105,1.39453397e-11,0.0354895554
0.13333,120.000003,120.000003,2.17937838e-11,0.0354901813
0.13333,120.000003,135,7.12327549e-12,0.0354911536
0.13333,120.000003,149.999997,1.50799523e-12,0.0354922563
0.13333,120.000003,164.999994,2.23318586e-12,0.0354931429
0.13333,120.000003,180.000005,4.19432462e-25,0.0354934931
0.13333,120.000003,195.000002,2.23318499e-12,0.0354931429
0.13333,120.000003,209.999999,1.50799544e-12,0.0354922563
0.13333,120.000003,224.999996,7.12327159e-12,0.0354911536
0.13333,120.000003,240.000007,2.17937838e-11,0.0354901813
0.13333,120.000003,255.000004,1.39453379e-11,0.0354895554
0.13333,120.000003,270.000001,3.85751195e-26,0.0354893506
0.13333,120.000003,284.999998,1.39453379e-11,0.0354895554
0.13333,120.000003,299.999995,2.17937838e-11,0.0354901813
0.13333,120.000003,314.999992,7.12328287e-12,0.0354911536
0.13333,120.000003,329.999989,1.50799436e-12,0.0354922563
0.13333,120.000003,345.000013,2.23318304e-12,0.0354931429
0.13333,120.000003,360.00001,6.02872051e-37,0.0354934931
0.13333,135,0,7.51485291e-37,0.0232821666
0.13333,135,15.0000004,2.23811551e-12,0.0232819747
0.13333,135,30.0000008,3.69668315e-12,0.0232814513
0.13333,135,45.0000013,7.45729086e-12,0.0232807454
0.13333,135,60.0000017,1.44387401e-11,0.0232800506
0.13333,135,74.9999987,8.44002646e-12,0.0232795496
0.13333,135,90.0000025,3.08096184e-25,0.0232793689
0.13333,135,105,8.44002559e-12,0.0232795496
0.13333,135,120.000003,1.44387401e-11,0.0232800506
0.13333,135,135,7.45728999e-12,0.0232807454
0.13333,135,149.999997,3.69668358e-12,0.0232814513
0.13333,135,164.999994,2.23811638e-12,0.0232819747
0.13333,135,180.000005,3.56665512e-25,0.0232821666
0.13333,135,195.000002,2.23811594e-12,0.0232819747
0.13333,135,209.999999,3.69668315e-12,0.0232814513
0.13333,135,224.999996,7.45728739e-12,0.0232807454
0.13333,135,240.000007,1.44387419e-11,0.0232800506
0.13333,135,255.000004,8.44002299e-12,0.0232795496
0.13333,135,270.000001,2.29303361e-26,0.0232793689
0.13333,135,284.999998,8.44002299e-12,0.0232795496
0.13333,135,299.999995,1.44387401e-11,0.0232800506
0.13333,135,314.999992,7.4572952e-12,0.0232807454
0.13333,135,329.999989,3.69668402e-12,0.0232814513
0.13333,135,345.000013,2.23811291e-12,0.0232819747
0.13333,135,360.00001,7.51485291e-37,0.0232821666
0.13333,149.999997,0,8.73459063e-37,0.0114547499
0.13333,149.999997,15.0000004,1.44577254e-12,0.0114546604
0.13333,149.999997,30.0000008,4.00982719e-12,0.0114544192
0.13333,149.999997,45.0000013,6.17625395e-12,0.0114540812
0.13333,149.999997,60.0000017,6.48975318e-12,0.011453731
0.13333,149.999997,74.9999987,2.87755323e-12,0.0114534711
0.13333,149.999997,90.0000025,9.76473661e-26,0.0114533734
0.13333,149.999997,105,2.87755236e-12,0.0114534711
0.13333,149.999997,120.000003,6.48975318e-12,0.011453731
0.13333,149.999997,135,6.17625395e-12,0.0114540812
0.13333,149.999997,149.999997,4.00982719e-12,0.0114544192
0.13333,149.999997,164.999994,1.44577341e-12,0.0114546604
0.13333,149.999997,180.000005,1.88433787e-25,0.0114547499
0.13333,149.999997,195.000002,1.44577286e-12,0.0114546604
0.13333,149.999997,209.999999,4.00982719e-12,0.0114544192
0.13333,149.999997,224.999996,6.17625525e-12,0.0114540812
0.13333,149.999997,240.000007,6.48975188e-12,0.011453731
0.13333,149.999997,255.000004,2.87755171e-12,0.0114534711
0.13333,149.999997,270.000001,7.26751513e-27,0.0114533734
0.13333,149.999997,284.999998,2.87755215e-12,0.0114534711
0.13333,149.999997,299.999995,6.48975188e-12,0.011453731
0.13333,149.999997,314.999992,6.17625525e-12,0.0114540812
0.13333,149.999997,329.999989,4.00982936e-12,0.0114544192
0.13333,149.999997,345.000013,1.44577037e-12,0.0114546604
0.13333,149.999997,360.00001,8.73459063e-37,0.0114547499
0.13333,164.999994,0,1.95210786e-36,0.00303331809
0.13333,164.999994,15.0000004,5.58955876e-13,0.00303329481
0.13333,164.999994,30.0000008,1.70073092e-12,0.00303323031
0.13333,164.999994,45.0000013,2.34411167e-12,0.00303314067
0.13333,164.999994,60.0000017,1.84402103e-12,0.00303305034
0.13333,164.999994,74.9999987,6.41684622e-13,0.00303298328
0.13333,164.999994,90.0000025,1.99586724e-26,0.00303295814
0.13333,164.999994,105,6.41684514e-13,0.00303298328
0.13333,164.999994,120.000003,1.84402168e-12,0.00303305034
0.13333,164.999994,135,2.34411167e-12,0.00303314067
0.13333,164.999994,149.999997,1.70073092e-12,0.00303323031
0.13333,164.999994,164.999994,5.58956202e-13,0.00303329481
0.13333,164.999994,180.000005,6.81527751e-26,0.00303331809
0.13333,164.999994,195.000002,5.58956039e-13,0.00303329481
0.13333,164.999994,209.999999,1.70073059e-12,0.00303323031
0.13333,164.999994,224.999996,2.34411167e-12,0.00303314067
0.13333,164.999994,240.000007,1.8440206e-12,0.00303305034
0.13333,164.999994,255.000004,6.41684243e-13,0.00303298328
0.13333,164.999994,270.000001,1.48609069e-27,0.00303295814
0.13333,164.999994,284.999998,6.41684351e-13,0.00303298328
0.13333,164.999994,299.999995,1.8440206e-12,0.00303305034
0.13333,164.999994,314.999992,2.34411167e-12,0.00303314067
0.13333,164.999994,329.999989,1.70073157e-12,0.00303323031
0.13333,164.999994,345.000013,5.58955009e-13,0.00303329481
0.13333,164.999994,360.00001,1.95210786e-36,0.00303331809
0.13333,180.000005,0,2.6478717e-36,3.44589335e-16
0.13333,180.000005,15.0000004,7.53960096e-26,3.44586635e-16
0.13333,180.000005,30.0000008,2.2619344e-25,3.4457925e-16
0.13333,180.000005,45.0000013,3.01604697e-25,3.44569085e-16
0.13333,180.000005,60.0000017,2.26201649e-25,3.44558868e-16
0.13333,180.000005,74.9999987,7.5399504e-26,3.44551457e-16
0.13333,180.000005,90.0000025,3.34689673e-35,3.44548783e-16
0.13333,180.000005,105,7.53984687e-26,3.44551457e-16
0.13333,180.000005,120.000003,2.26197236e-25,3.44558868e-16
0.13333,180.000005,135,3.01589635e-25,3.44569085e-16
0.13333,180.000005,149.999997,2.26207911e-25,3.4457925e-16
0.13333,180.000005,164.999994,7.54041324e-26,3.44586635e-16
0.13333,180.000005,180.000005,7.94806373e-35,3.44589335e-16
0.13333,180.000005,195.000002,7.54018891e-26,3.44586635e-16
0.13333,180.000005,209.999999,2.26206234e-25,3.4457925e-16
0.13333,180.000005,224.999996,3.01605116e-25,3.44569085e-16
0.13333,180.000005,240.000007,2.26194549e-25,3.44558868e-16
0.13333,180.000005,255.000004,7.53938403e-26,3.44551457e-16
0.13333,180.000005,270.000001,7.3364508e-35,3.44548783e-16
0.13333,180.000005,284.999998,7.54051678e-26,3.44551457e-16
0.13333,180.000005,299.999995,2.26197976e-25,3.44558868e-16
0.13333,180.000005,314.999992,3.01606817e-25,3.44569085e-16
0.13333,180.000005,329.999989,2.2619312e-25,3.4457925e-16
0.13333,180.000005,345.000013,7.54015502e-26,3.44586635e-16
0.13333,180.000005,360.00001,2.6478717e-36,3.44589335e-16
0.15,0,0,-9.74652417e-36,-1.81241656e-36
0.15,0,15.0000004,-1.39843787e-34,-2.78188142e-35
0.15,0,30.0000008,-4.39934587e-35,-6.29731437e-35
0.15,0,45.0000013,-1.11032249e-34,-4.7460418e-35
0.15,0,60.0000017,-5.89256506e-36,-2.82793865e-35
0.15,0,74.9999987,-7.56438435e-36,-2.05765786e-34
0.15,0,90.0000025,-1.52137775e-37,-5.50253153e-35
0.15,0,105,-4.31911737e-36,-2.9152412e-35
0.15,0,120.000003,-4.15553095e-35,-5.87270377e-35
0.15,0,135,-9.22839906e-36,-2.04491936e-34
0.15,0,149.999997,-1.78032855e-34,-1.37164671e-34
0.15,0,164.999994,-2.17393044e-35,-1.54165844e-36
0.15,0,180.000005,-7.96448004e-36,-6.64957017e-37
0.15,0,195.000002,-2.24605264e-34,-3.87772728e-36
0.15,0,209.999999,-4.89601899e-36,-5.16956472e-35
0.15,0,224.999996,-6.44230239e-36,-8.15429927e-35
0.15,0,240.000007,-1.92384301e-35,-3.65392575e-35
0.15,0,255.000004,-1.50873251e-35,-2.00404263e-36
0.15,0,270.000001,-5.37761895e-37,-9.42441116e-35
0.15,0,284.999998,-1.44735669e-35,-1.18758139e-34
0.15,0,299.999995,-6.48567744e-36,-1.39137871e-34
0.15,0,314.999992,-1.34469896e-35,-6.96296517e-36
0.15,0,329.999989,-1.23012591e-34,-3.77219099e-37
0.15,0,345.000013,-2.23778814e-34,-7.18295414e-37
0.15,0,360.00001,-9.74652417e-36,-1.81241656e-36
0.15,15.0000004,0,-2.85288777e-35,-0.0396610387
0.15,15.0000004,15.0000004,-1.46701019e-11,-0.0396615043
0.15,15.0000004,30.0000008,-3.83838308e-11,-0.0396627001
0.15,15.0000004,45.0000013,-4.18739557e-11,-0.039664086
0.15,15.0000004,60.0000017,-2.52441349e-11,-0.0396651924
0.15,15.0000004,74.9999987,-7.08391332e-12,-0.0396658406
0.15,15.0000004,90.0000025,-2.02781355e-25,-0.039666038
0.15,15.0000004,105,-7.08391245e-12,-0.0396658406
0.15,15.0000004,120.000003,-2.52441401e-11,-0.0396651924
0.15,15.0000004,135,-4.18739557e-11,-0.039664086
0.15,15.0000004,149.999997,-3.83838412e-11,-0.0396627001
0.15,15.0000004,164.999994,-1.46701106e-11,-0.0396615043
0.15,15.0000004,180.000005,-1.88235859e-24,-0.0396610387
0.15,15.0000004,195.000002,-1.46701054e-11,-0.0396615043
0.15,15.0000004,209.999999,-3.83838308e-11,-0.0396627001
0.15,15.0000004,224.999996,-4.18739661e-11,-0.039664086
0.15,15.0000004,240.000007,-2.5244128e-11,-0.0396651924
0.15,15.0000004,255.000004,-7.08390985e-12,-0.0396658406
0.15,15.0000004,270.000001,-1.51032351e-26,-0.039666038
0.15,15.0000004,284.999998,-7.08391071e-12,-0.0396658406
0.15,15.0000004,299.999995,-2.52441314e-11,-0.0396651924
0.15,15.0000004,314.999992,-4.18739557e-11,-0.039664086
0.15,15.0000004,329.999989,-3.83838482e-11,-0.0396627001
0.15,15.0000004,345.000013,-1.46700777e-11,-0.0396615043
0.15,15.0000004,360.00001,-2.85288777e-35,-0.0396610387
0.15,30.0000008,0,-4.91713649e-35,-0.150175869
0.15,30.0000008,15.0000004,-8.60028576e-11,-0.150178418
0.15,30.0000008,30.0000008,-1.70026299e-10,-0.150184199
0.15,30.0000008,45.0000013,-1.07053144e-10,-0.150189385
0.15,30.0000008,60.0000017,-2.5721196e-11,-0.150191441
0.15,30.0000008,74.9999987,-2.69142586e-12,-0.150190964
0.15,30.0000008,90.0000025,-6.44996095e-26,-0.150190398
0.15,30.0000008,105,-2.69142521e-12,-0.150190964
0.15,30.0000008,120.000003,-2.57212116e-11,-0.150191441
0.15,30.0000008,135,-1.07053144e-10,-0.150189385
0.15,30.0000008,149.999997,-1.70026299e-10,-0.150184199
0.15,30.0000008,164.999994,-8.60029062e-11,-0.150178418
0.15,30.0000008,180.000005,-1.20216564e-23,-0.150175869
0.15,30.0000008,195.000002,-8.60028715e-11,-0.150178418
0.15,30.0000008,209.999999,-1.70026299e-10,-0.150184199
0.15,30.0000008,224.999996,-1.07053172e-10,-0.150189385
0.15,30.0000008,240.000007,-2.57211787e-11,-0.150191441
0.15,30.0000008,255.000004,-2.69142369e-12,-0.150190964
0.15,30.0000008,270.000001,-4.80202397e-27,-0.150190398
0.15,30.0000008,284.999998,-2.69142477e-12,-0.150190964
0.15,30.0000008,299.999995,-2.57211821e-11,-0.150191441
0.15,30.0000008,314.999992,-1.07053089e-10,-0.150189385
0.15,30.0000008,329.999989,-1.70026299e-10,-0.150184199
0.15,30.0000008,345.000013,-8.60027466e-11,-0.150178418
0.15,30.0000008,360.00001,-4.91713649e-35,-0.150175869
0.15,45.0000013,0,-2.50741354e-35,-0.306369156
0.15,45.0000013,15.0000004,-2.29020747e-10,-0.306374669
0.15,45.0000013,30.0000008,-3.5992187e-10,-0.306386471
0.15,45.0000013,45.0000013,-1.0991958e-10,-0.306395084
0.15,45.0000013,60.0000017,-6.62848086e-13,-0.306395084
0.15,45.0000013,74.9999987,-2.16427206e-11,-0.30638954
0.15,45.0000013,90.0000025,-1.16868067e-24,-0.306386381
0.15,45.0000013,105,-2.16427206e-11,-0.30638954
0.15,45.0000013,120.000003,-6.62843261e-13,-0.306395084
0.15,45.0000013,135,-1.09919608e-10,-0.306395084
0.15,45.0000013,149.999997,-3.5992187e-10,-0.306386471
0.15,45.0000013,164.999994,-2.2902083e-10,-0.306374669
0.15,45.0000013,180.000005,-3.39542363e-23,-0.306369156
0.15,45.0000013,195.000002,-2.29020788e-10,-0.306374669
0.15,45.0000013,209.999999,-3.5992187e-10,-0.306386471
0.15,45.0000013,224.999996,-1.09919664e-10,-0.306395084
0.15,45.0000013,240.000007,-6.62852748e-13,-0.306395084
0.15,45.0000013,255.000004,-2.16427137e-11,-0.30638954
0.15,45.0000013,270.000001,-8.6970146e-26,-0.306386381
0.15,45.0000013,284.999998,-2.16427137e-11,-0.30638954
0.15,45.0000013,299.999995,-6.62851393e-13,-0.306395084
0.15,45.0000013,314.999992,-1.09919455e-10,-0.306395084
0.15,45.0000013,329.999989,-3.59921704e-10,-0.306386471
0.15,45.0000013,345.000013,-2.29020469e-10,-0.306374669
0.15,45.0000013,360.00001,-2.50741354e-35,-0.306369156
0.15,60.0000017,0,-2.38826846e-35,-0.468780845
0.15,60.0000017,15.0000004,-2.84997803e-10,-0.468786418
0.15,60.0000017,30.0000008,-3.90921406e-10,-0.468798071
0.15,60.0000017,45.0000013,-7.6743209e-11,-0.468804985
0.15,60.0000017,60.0000017,-7.15987825e-11,-0.468801677
0.15,60.0000017,74.9999987,-1.00772224e-10,-0.468792677
0.15,60.0000017,90.0000025,-4.41625595e-24,-0.468787998
0.15,60.0000017,105,-1.0077221e-10,-0.468792677
0.15,60.0000017,120.000003,-7.15987408e-11,-0.468801677
0.15,60.0000017,135,-7.67432298e-11,-0.468804985
0.15,60.0000017,149.999997,-3.90921406e-10,-0.468798071
0.15,60.0000017,164.999994,-2.84997942e-10,-0.468786418
0.15,60.0000017,180.000005,-4.36683326e-23,-0.468780845
0.15,60.0000017,195.000002,-2.84997831e-10,-0.468786418
0.15,60.0000017,209.999999,-3.90921462e-10,-0.468798071
0.15,60.0000017,224.999996,-7.67432923e-11,-0.468804985
0.15,60.0000017,240.000007,-7.1598831e-11,-0.468801677
0.15,60.0000017,255.000004,-1.00772182e-10,-0.468792677
0.15,60.0000017,270.000001,-3.28701354e-25,-0.468787998
0.15,60.0000017,284.999998,-1.00772196e-10,-0.468792677
0.15,60.0000017,299.999995,-7.15988172e-11,-0.468801677
0.15,60.0000017,314.999992,-7.67431049e-11,-0.468804985
0.15,60.0000017,329.999989,-3.90921295e-10,-0.468798071
0.15,60.0000017,345.000013,-2.84997387e-10,-0.468786418
0.15,60.0000017,360.00001,-2.38826846e-35,-0.468780845
0.15,74.9999987,0,-4.5847824e-36,-0.591700852
0.15,74.9999987,15.0000004,-1.31888264e-10,-0.5917027
0.15,74.9999987,30.0000008,-1.9776783e-10,-0.59170562
0.15,74.9999987,45.0000013,-1.2691044e-10,-0.591705859
0.15,74.9999987,60.0000017,-1.86668569e-10,-0.591701627
0.15,74.9999987,74.9999987,-1.25631047e-10,-0.591695368
0.15,74.9999987,90.0000025,-4.81586882e-24,-0.591692746
0.15,74.9999987,105,-1.25631047e-10,-0.591695368
0.15,74.9999987,120.000003,-1.86668569e-10,-0.591701627
0.15,74.9999987,135,-1.2691044e-10,-0.591705859
0.15,74.9999987,149.999997,-1.9776783e-10,-0.59170562
0.15,74.9999987,164.999994,-1.31888334e-10,-0.5917027
0.15,74.9999987,180.000005,-2.01364887e-23,-0.591700852
0.15,74.9999987,195.000002,-1.31888292e-10,-0.5917027
0.15,74.9999987,209.999999,-1.97767872e-10,-0.59170562
0.15,74.9999987,224.999996,-1.2691044e-10,-0.591705859
0.15,74.9999987,240.000007,-1.86668639e-10,-0.591701627
0.15,74.9999987,255.000004,-1.25631019e-10,-0.591695368
0.15,74.9999987,270.000001,-3.58440695e-25,-0.591692746
0.15,74.9999987,284.999998,-1.25631019e-10,-0.591695368
0.15,74.9999987,299.999995,-1.86668611e-10,-0.591701627
0.15,74.9999987,314.999992,-1.2691044e-10,-0.591705859
0.15,74.9999987,329.999989,-1.9776783e-10,-0.59170562
0.15,74.9999987,345.000013,-1.31888112e-10,-0.5917027
0.15,74.9999987,360.00001,-4.5847824e-36,-0.591700852
0.15,90.0000025,0,-1.25295243e-35,-0.637461603
0.15,90.0000025,15.0000004,-8.00937441e-11,-0.637460351
0.15,90.0000025,30.0000008,-2.41891646e-10,-0.637457013
0.15,90.0000025,45.0000013,-3.2679412e-10,-0.63745302
0.15,90.0000025,60.0000017,-2.49480492e-10,-0.637449741
0.15,90.0000025,74.9999987,-8.44842321e-11,-0.637447774
0.15,90.0000025,90.0000025,-2.59927459e-24,-0.637447238
0.15,90.0000025,105,-8.44842182e-11,-0.637447774
0.15,90.0000025,120.000003,-2.49480575e-10,-0.637449741
0.15,90.0000025,135,-3.2679412e-10,-0.63745302
0.15,90.0000025,149.999997,-2.41891701e-10,-0.637457013
0.15,90.0000025,164.999994,-8.00937788e-11,-0.637460351
0.15,90.0000025,180.000005,-9.77638318e-24,-0.637461603
0.15,90.0000025,195.000002,-8.0093758e-11,-0.637460351
0.15,90.0000025,209.999999,-2.41891646e-10,-0.637457013
0.15,90.0000025,224.999996,-3.2679412e-10,-0.63745302
0.15,90.0000025,240.000007,-2.49480464e-10,-0.637449741
0.15,90.0000025,255.000004,-8.44841835e-11,-0.637447774
0.15,90.0000025,270.000001,-1.9345411e-25,-0.637447238
0.15,90.0000025,284.999998,-8.44841974e-11,-0.637447774
0.15,90.0000025,299.999995,-2.49480464e-10,-0.637449741
0.15,90.0000025,314.999992,-3.2679412e-10,-0.63745302
0.15,90.0000025,329.999989,-2.41891757e-10,-0.637457013
0.15,90.0000025,345.000013,-8.00936054e-11,-0.637460351
0.15,90.0000025,360.00001,-1.25295243e-35,-0.637461603
0.15,105,0,-1.59129032e-35,-0.59139508
0.15,105,15.0000004,-3.35893841e-10,-0.591395736
0.15,105,30.0000008,-7.1401618e-10,-0.591396809
0.15,105,45.0000013,-5.81462545e-10,-0.591396511
0.15,105,60.0000017,-3.00292236e-10,-0.591394424
0.15,105,74.9999987,-9.69484631e-11,-0.591391504
0.15,105,90.0000025,-3.12209177e-24,-0.591390133
0.15,105,105,-9.69484562e-11,-0.591391504
0.15,105,120.000003,-3.00292319e-10,-0.591394424
0.15,105,135,-5.81462545e-10,-0.591396511
0.15,105,149.999997,-7.1401618e-10,-0.591396809
0.15,105,164.999994,-3.3589409e-10,-0.591395736
0.15,105,180.000005,-4.62336294e-23,-0.59139508
0.15,105,195.000002,-3.35893924e-10,-0.591395736
0.15,105,209.999999,-7.1401618e-10,-0.591396809
0.15,105,224.999996,-5.81462545e-10,-0.591396511
0.15,105,240.000007,-3.00292124e-10,-0.591394424
0.15,105,255.000004,-9.69484146e-11,-0.591391504
0.15,105,270.000001,-2.32367238e-25,-0.591390133
0.15,105,284.999998,-9.69484285e-11,-0.591391504
0.15,105,299.999995,-3.0029218e-10,-0.591394424
0.15,105,314.999992,-5.81462434e-10,-0.591396511
0.15,105,329.999989,-7.14016291e-10,-0.591396809
0.15,105,345.000013,-3.35893396e-10,-0.591395736
0.15,105,360.00001,-1.59129032e-35,-0.59139508
0.15,120.000003,0,-1.30627285e-36,-0.468313366
0.15,120.000003,15.0000004,-5.07334841e-10,-0.468317717
0.15,120.000003,30.0000008,-9.99231253e-10,-0.468327194
0.15,120.000003,45.0000013,-7.04138137e-10,-0.46833393
0.15,120.000003,60.0000017,-3.37458089e-10,-0.468333513
0.15,120.000003,74.9999987,-1.25211369e-10,-0.468328714
0.15,120.000003,90.0000025,-4.35295932e-24,-0.468326002
0.15,120.000003,105,-1.25211341e-10,-0.468328714
0.15,120.000003,120.000003,-3.37458145e-10,-0.468333513
0.15,120.000003,135,-7.04138137e-10,-0.46833393
0.15,120.000003,149.999997,-9.99231253e-10,-0.468327194
0.15,120.000003,164.999994,-5.07335063e-10,-0.468317717
0.15,120.000003,180.000005,-7.13711175e-23,-0.468313366
0.15,120.000003,195.000002,-5.07334841e-10,-0.468317717
0.15,120.000003,209.999999,-9.99231253e-10,-0.468327194
0.15,120.000003,224.999996,-7.04138248e-10,-0.46833393
0.15,120.000003,240.000007,-3.37458006e-10,-0.468333513
0.15,120.000003,255.000004,-1.252113e-10,-0.468328714
0.15,120.000003,270.000001,-3.23993087e-25,-0.468326002
0.15,120.000003,284.999998,-1.252113e-10,-0.468328714
0.15,120.000003,299.999995,-3.37458061e-10,-0.468333513
0.15,120.000003,314.999992,-7.04137859e-10,-0.46833393
0.15,120.000003,329.999989,-9.99231253e-10,-0.468327194
0.15,120.000003,345.000013,-5.07334008e-10,-0.468317717
0.15,120.000003,360.00001,-1.30627285e-36,-0.468313366
0.15,135,0,-1.19009386e-36,-0.305937976
0.15,135,15.0000004,-3.57328861e-10,-0.305942863
0.15,135,30.0000008,-7.51307516e-10,-0.305953711
0.15,135,45.0000013,-6.02052741e-10,-0.305962741
0.15,135,60.0000017,-3.11432768e-10,-0.305964977
0.15,135,74.9999987,-1.03357448e-10,-0.305962294
0.15,135,90.0000025,-3.37253262e-24,-0.305960476
0.15,135,105,-1.0335742e-10,-0.305962294
0.15,135,120.000003,-3.11432852e-10,-0.305964977
0.15,135,135,-6.02052741e-10,-0.305962741
0.15,135,149.999997,-7.51307516e-10,-0.305953711
0.15,135,164.999994,-3.57329055e-10,-0.305942863
0.15,135,180.000005,-4.93521606e-23,-0.305937976
0.15,135,195.000002,-3.57328916e-10,-0.305942863
0.15,135,209.999999,-7.51307516e-10,-0.305953711
0.15,135,224.999996,-6.02052852e-10,-0.305962741
0.15,135,240.000007,-3.11432713e-10,-0.305964977
0.15,135,255.000004,-1.03357385e-10,-0.305962294
0.15,135,270.000001,-2.5099996e-25,-0.305960476
0.15,135,284.999998,-1.03357399e-10,-0.305962294
0.15,135,299.999995,-3.11432768e-10,-0.305964977
0.15,135,314.999992,-6.02052463e-10,-0.305962741
0.15,135,329.999989,-7.51307627e-10,-0.305953711
0.15,135,345.000013,-3.57328361e-10,-0.305942863
0.15,135,360.00001,-1.19009386e-36,-0.305937976
0.15,149.999997,0,-3.6540328e-35,-0.149917409
0.15,149.999997,15.0000004,-1.38655518e-10,-0.149919882
0.15,149.999997,30.0000008,-3.40302453e-10,-0.149925709
0.15,149.999997,45.0000013,-3.48837292e-10,-0.149931461
0.15,149.999997,60.0000017,-2.11455894e-10,-0.149934664
0.15,149.999997,74.9999987,-6.42654194e-11,-0.149935365
0.15,149.999997,90.0000025,-1.93393037e-24,-0.149935275
0.15,149.999997,105,-6.42653986e-11,-0.149935365
0.15,149.999997,120.000003,-2.11455936e-10,-0.149934664
0.15,149.999997,135,-3.48837348e-10,-0.149931461
0.15,149.999997,149.999997,-3.40302453e-10,-0.149925709
0.15,149.999997,164.999994,-1.38655643e-10,-0.149919882
0.15,149.999997,180.000005,-1.82398935e-23,-0.149917409
0.15,149.999997,195.000002,-1.38655545e-10,-0.149919882
0.15,149.999997,209.999999,-3.40302453e-10,-0.149925709
0.15,149.999997,224.999996,-3.48837348e-10,-0.149931461
0.15,149.999997,240.000007,-2.11455811e-10,-0.149934664
0.15,149.999997,255.000004,-6.42653777e-11,-0.149935365
0.15,149.999997,270.000001,-1.43903254e-25,-0.149935275
0.15,149.999997,284.999998,-6.42653916e-11,-0.149935365
0.15,149.999997,299.999995,-2.11455853e-10,-0.149934664
0.15,149.999997,314.999992,-3.48837237e-10,-0.149931461
0.15,149.999997,329.999989,-3.40302481e-10,-0.149925709
0.15,149.999997,345.000013,-1.38655323e-10,-0.149919882
0.15,149.999997,360.00001,-3.6540328e-35,-0.149917409
0.15,164.999994,0,-3.47444763e-35,-0.0395850018
0.15,164.999994,15.0000004,-2.84389196e-11,-0.0395855159
0.15,164.999994,30.0000008,-8.11436682e-11,-0.0395868495
0.15,164.999994,45.0000013,-1.0134945e-10,-0.0395884737
0.15,164.999994,60.0000017,-7.15374843e-11,-0.0395898558
0.15,164.999994,74.9999987,-2.28927988e-11,-0.0395907424
0.15,164.999994,90.0000025,-6.90100697e-25,-0.039591033
0.15,164.999994,105,-2.28927918e-11,-0.0395907424
0.15,164.999994,120.000003,-7.1537512e-11,-0.0395898558
0.15,164.999994,135,-1.0134945e-10,-0.0395884737
0.15,164.999994,149.999997,-8.11436682e-11,-0.0395868495
0.15,164.999994,164.999994,-2.84389404e-11,-0.0395855159
0.15,164.999994,180.000005,-3.54354307e-24,-0.0395850018
0.15,164.999994,195.000002,-2.84389266e-11,-0.0395855159
0.15,164.999994,209.999999,-8.11436682e-11,-0.0395868495
0.15,164.999994,224.999996,-1.0134945e-10,-0.0395884737
0.15,164.999994,240.000007,-7.15374773e-11,-0.0395898558
0.15,164.999994,255.000004,-2.28927832e-11,-0.0395907424
0.15,164.999994,270.000001,-5.13353915e-26,-0.039591033
0.15,164.999994,284.999998,-2.28927866e-11,-0.0395907424
0.15,164.999994,299.999995,-7.15374843e-11,-0.0395898558
0.15,164.999994,314.999992,-1.01349436e-10,-0.0395884737
0.15,164.999994,329.999989,-8.1143689e-11,-0.0395868495
0.15,164.999994,345.000013,-2.84388745e-11,-0.0395855159
0.15,164.999994,360.00001,-3.47444763e-35,-0.0395850018
0.15,180.000005,0,-2.44451541e-35,-4.49221425e-15
0.15,180.000005,15.0000004,-2.96835776e-24,-4.49226253e-15
0.15,180.000005,30.0000008,-8.90492064e-24,-4.49239805e-15
0.15,180.000005,45.0000013,-1.18735478e-23,-4.49258271e-15
0.15,180.000005,60.0000017,-8.90505633e-24,-4.49276778e-15
0.15,180.000005,74.9999987,-2.96837137e-24,-4.49290246e-15
0.15,180.000005,90.0000025,-3.40349994e-34,-4.49295201e-15
0.15,180.000005,105,-2.9685603e-24,-4.49290246e-15
0.15,180.000005,120.000003,-8.90514784e-24,-4.49276778e-15
0.15,180.000005,135,-1.18736196e-23,-4.49258271e-15
0.15,180.000005,149.999997,-8.90516282e-24,-4.49239805e-15
0.15,180.000005,164.999994,-2.96828243e-24,-4.49226253e-15
0.15,180.000005,180.000005,-4.93081677e-33,-4.49221425e-15
0.15,180.000005,195.000002,-2.968355e-24,-4.49226253e-15
